"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g2939.t1.CDS1",4.523019,-3.03932,2.079173,-1.461793,0.143798,0.3280358
"g1592.t1.CDS4",15.84655,1.76318,1.20675,1.461098,0.1439886,0.3280759
"g396.t1.CDS12",5.000945,2.090143,1.430809,1.460812,0.144067,0.3280759
"g829.t1.CDS5",75.57229,-1.111382,0.7609477,-1.460524,0.1441462,0.3280759
"g1144.t1.CDS1",25.49442,1.543832,1.057907,1.459327,0.1444752,0.3285735
"g1052.t1.CDS14",41.90368,-0.8761313,0.6007635,-1.458363,0.1447405,0.3286747
"g233.t1.CDS3",20.22472,1.154818,0.7917434,1.458576,0.1446818,0.3286747
"g1584.t1.CDS4",18.0414,-2.17257,1.49205,-1.456097,0.1453657,0.3298428
"g1817.t1.CDS2",69.85074,0.6536476,0.4492628,1.454934,0.1456876,0.3303213
"g2338.t1.CDS1",15.24274,-1.989667,1.368238,-1.454182,0.1458957,0.3305415
"g1895.t1.CDS7",6.011593,-1.92339,1.32504,-1.451572,0.1466207,0.3314446
"g1958.t1.CDS2",11.19018,-1.210146,0.8336937,-1.451548,0.1466274,0.3314446
"g2284.t1.CDS3",41.94416,0.7572803,0.5217066,1.451544,0.1466283,0.3314446
"g1197.t1.CDS1",10.00388,1.585337,1.095283,1.447422,0.1477788,0.3337917
"g446.t1.CDS3",7.305753,2.074569,1.436615,1.444068,0.1487199,0.3356627
"g2884.t1.CDS3",20.07439,1.87511,1.300489,1.44185,0.1493447,0.3365626
"g268.t1.CDS2",46.44558,-1.588031,1.102506,-1.440384,0.1497589,0.3372406
"g1116.t1.CDS2",66.28631,-0.8777339,0.6097936,-1.439395,0.1500386,0.3376152
"g747.t2.CDS1",5.195627,2.224176,1.546191,1.438488,0.1502958,0.3379384
"g236.t1.CDS6",21.59587,-1.012096,0.7040772,-1.437479,0.150582,0.3383264
"g1747.t1.CDS1",3.797151,-3.531027,2.458448,-1.436283,0.1509218,0.3385789
"g2262.t1.CDS8",12.12677,-2.069213,1.440605,-1.436351,0.1509026,0.3385789
"g2863.t1.CDS5",3.787794,-1.924174,1.340747,-1.435151,0.151244,0.3390463
"g2725.t1.CDS4",47.10269,0.9541176,0.6650308,1.434697,0.1513735,0.3390812
"g1154.t1.CDS1",11.57586,1.794234,1.251793,1.433331,0.1517634,0.339699
"g1447.t1.CDS1",5.110938,2.137521,1.491802,1.432845,0.151902,0.3397538
"g1671.t1.CDS5",4.94182,2.524682,1.765332,1.430146,0.1526751,0.3412266
"g314.t1.CDS9",8.439417,1.215313,0.8507282,1.428557,0.1531317,0.3419903
"g517.t1.CDS4",50.24498,1.071645,0.7512927,1.426401,0.1537526,0.3430573
"g757.t1.CDS5",53.30961,-0.7982638,0.5597537,-1.426098,0.1538399,0.3430573
"g2025.t1.CDS5",5.731061,2.053441,1.441833,1.424188,0.154392,0.3437735
"g266.t1.CDS1",649.1527,-1.262437,0.8863025,-1.424386,0.1543347,0.3437735
"g2113.t1.CDS8",14.93096,1.561257,1.096928,1.4233,0.1546493,0.3440712
"g2142.t1.CDS3",449.8124,-0.9333308,0.6560267,-1.422702,0.1548224,0.3440712
"g2400.t1.CDS10",16.15651,0.8644535,0.6076874,1.42253,0.1548725,0.3440712
"g1431.t1.CDS13",4.405141,2.167273,1.526118,1.420122,0.1555723,0.3453682
"g2227.t1.CDS3",90.34905,0.8730991,0.615893,1.417615,0.1563032,0.3467322
"g1770.t1.CDS3",3.923425,1.928988,1.362474,1.415798,0.1568348,0.3471354
"g1772.t1.CDS3",6.764551,1.508834,1.065613,1.415931,0.1567958,0.3471354
"g1894.t1.CDS4",2179.236,0.7172326,0.5063154,1.416573,0.1566079,0.3471354
"g1777.t1.CDS7",4.187947,1.976674,1.397774,1.414159,0.1573154,0.347766
"g2287.t1.CDS6",4.047221,-1.841751,1.302484,-1.414029,0.1573533,0.347766
"g2313.t1.CDS9",83.42222,1.355248,0.9593246,1.412711,0.1577408,0.3483637
"g2395.t1.CDS1",46.77796,1.037707,0.7354967,1.410893,0.1582762,0.3492871
"g489.t1.CDS3",4.1195,-1.510243,1.07077,-1.410427,0.1584137,0.3493315
"g1806.t1.CDS1",6.20656,1.821067,1.291951,1.409549,0.158673,0.3496443
"g1630.t1.CDS1",6.286783,1.716869,1.222092,1.404861,0.1600627,0.3524458
"g1057.t1.CDS13",4.71925,1.721827,1.228204,1.401907,0.1609431,0.3541223
"g1244.t1.CDS6",3.660989,-1.865368,1.331199,-1.401269,0.1611336,0.3541597
"g1592.t1.CDS2",3.86793,1.628411,1.162276,1.401054,0.161198,0.3541597
"g1258.t1.CDS7",141.2747,0.607408,0.4337657,1.400314,0.1614194,0.3543846
"g2452.t1.CDS9",182.7002,-0.9329623,0.6665784,-1.399629,0.1616245,0.3545734
"g2025.t1.CDS7",4.568346,-1.916587,1.370818,-1.398134,0.1620728,0.3552951
"g1933.t1.CDS2",31.92969,1.433851,1.026131,1.397338,0.1623119,0.3555575
"g2372.t1.CDS5",7.135501,1.6943,1.213442,1.396276,0.1626314,0.3557337
"g2872.t1.CDS3",15.56924,-1.279443,0.9183824,-1.393148,0.163575,0.357534
"g453.t1.CDS1",12.84377,1.288586,0.9252084,1.392753,0.1636946,0.357534
"g548.t1.CDS13",27.9934,1.075802,0.773533,1.390764,0.1642971,0.3585869
"g1349.t1.CDS6",38.95999,0.7864467,0.5658405,1.389873,0.1645673,0.3589134
"g2144.t1.CDS6",73.69127,1.575623,1.134213,1.389177,0.1647791,0.3591122
"g258.t1.CDS3",75.56033,1.221333,0.8811622,1.386048,0.1657323,0.3609254
"g2556.t1.CDS5",5.12845,-2.118197,1.529664,-1.384746,0.16613,0.3615271
"g1592.t1.CDS5",3.682195,1.925323,1.391552,1.38358,0.1664872,0.3620396
"g2328.t1.CDS1",4.73017,-2.095593,1.516677,-1.3817,0.1670639,0.3630287
"g1824.t1.CDS1",47.12397,1.9007,1.377735,1.379583,0.167715,0.3639121
"g1832.t1.CDS1",597.6282,1.705995,1.237493,1.378589,0.1680214,0.3641095
"g2322.t1.CDS1",50.13028,-0.7506171,0.5446471,-1.378171,0.1681504,0.3641095
"g238.t1.CDS10",7.902382,1.508228,1.094427,1.378099,0.1681729,0.3641095
"g2017.t1.CDS2",13.60341,1.929677,1.401275,1.377087,0.1684853,0.3641885
"g2088.t1.CDS14",8.49876,1.828627,1.328179,1.376793,0.1685763,0.3641885
"g1431.t1.CDS18",4.512974,1.759009,1.279775,1.374467,0.1692966,0.3652145
"g2547.t1.CDS16",5.680897,-1.248454,0.9094126,-1.372814,0.1698103,0.3660573
"g1427.t1.CDS4",5.787987,1.908248,1.390771,1.372079,0.1700387,0.3662846
"g3000.t1.CDS2",20.38315,1.125818,0.8212573,1.370846,0.1704228,0.3668465
"g2073.t1.CDS1",74.93383,2.055843,1.505768,1.365312,0.172155,0.369773
"g1645.t1.CDS7",6.277499,1.723453,1.264773,1.362657,0.1729905,0.3712997
"g1593.t1.CDS1",194.3617,1.248486,0.9175206,1.360718,0.1736029,0.3718654
"g2724.t1.CDS8",67.59002,-0.7453692,0.5478094,-1.360636,0.1736288,0.3718654
"g2336.t1.CDS8",53.84785,-1.369817,1.009458,-1.356983,0.1747867,0.3740762
"g2327.t1.CDS1",5.265102,1.507516,1.111478,1.356317,0.1749985,0.3742604
"g1577.t1.CDS9",20.36198,1.37741,1.016204,1.355446,0.1752754,0.3745835
"g2617.t1.CDS15",32.02831,-0.9165598,0.6768043,-1.354246,0.1756578,0.3751314
"g1801.t1.CDS1",208.4383,-1.180079,0.8724222,-1.352647,0.1761686,0.3759526
"g309.t1.CDS22",49.90764,-1.117049,0.8264272,-1.351661,0.1764838,0.3763555
"g2320.t1.CDS4",25.30044,0.7427412,0.5496709,1.351247,0.1766163,0.3763685
"g1734.t1.CDS3",28.90928,1.155116,0.856196,1.349126,0.1772965,0.3775476
"g1769.t1.CDS8",624.2654,-1.097643,0.8141097,-1.348274,0.1775702,0.3778603
"g1667.t1.CDS1",4.592845,2.148535,1.595839,1.346336,0.1781942,0.378373
"g2302.t1.CDS1",17.21962,1.458029,1.083184,1.346059,0.1782835,0.378373
"g2415.t1.CDS9",18.58468,0.8977436,0.6671381,1.345664,0.178411,0.378373
"g296.t1.CDS2",6.003896,1.551269,1.152488,1.346017,0.1782971,0.378373
"g918.t1.CDS9",3.977657,1.810975,1.345896,1.345553,0.1784466,0.378373
"g2370.t1.CDS5",3.639297,1.698024,1.262771,1.344681,0.1787281,0.3787001
"g1446.t1.CDS1",4.442009,-2.666086,1.98645,-1.342136,0.1795518,0.3788277
"g1663.t1.CDS3",5.190042,1.464115,1.090825,1.34221,0.179528,0.3788277
"g2707.t1.CDS6",5.358889,1.988204,1.480459,1.342964,0.1792835,0.3788277
"g3047.t1.CDS7",4.365748,-1.851727,1.377764,-1.344009,0.1789456,0.3788277
"g384.t1.CDS5",17.1262,1.563078,1.163532,1.343391,0.1791455,0.3788277
"g464.t1.CDS1",10.36529,-1.302422,0.9701748,-1.342461,0.1794464,0.3788277
"g768.t1.CDS4",20.72458,-1.467818,1.095836,-1.339451,0.1804239,0.380398
"g1102.t1.CDS4",3.931686,1.769645,1.321657,1.33896,0.1805838,0.3804657
"g1895.t1.CDS8",13.22712,-1.079926,0.8068495,-1.338447,0.1807506,0.3805478
"g1144.t1.CDS2",10.97822,-1.061927,0.7937494,-1.337862,0.1809416,0.3806806
"g763.t1.CDS1",4.148944,-1.978748,1.480913,-1.336168,0.1814944,0.3815741
"g1151.t1.CDS1",21.13237,-1.835623,1.374233,-1.335743,0.1816331,0.3815962
"g1688.t1.CDS5",352.7556,-0.5704661,0.4277234,-1.333726,0.1822935,0.3826865
"g2078.t1.CDS1",5.588702,1.493907,1.120396,1.333374,0.1824092,0.3826865
"g408.t1.CDS10",33.70397,0.9433048,0.7079349,1.332474,0.1827045,0.3830362
"g1650.t1.CDS6",10.04879,1.761178,1.322231,1.331974,0.1828688,0.3831108
"g624.t1.CDS8",3.690398,1.974862,1.483871,1.330885,0.1832268,0.3835909
"g1048.t1.CDS5",6.645557,1.379065,1.037092,1.329742,0.1836033,0.384087
"g979.t1.CDS9",9.988777,1.206365,0.9074631,1.329382,0.1837218,0.384087
"g610.t1.CDS2",26.61999,-0.8207082,0.617752,-1.32854,0.1839998,0.3843982
"g1732.t1.CDS15",5.277667,-1.425361,1.073466,-1.327812,0.1842403,0.3846308
"g2025.t1.CDS17",17.77375,-0.9255428,0.6976186,-1.326718,0.1846021,0.3848463
"g2171.t1.CDS11",20.79133,1.304861,0.9833688,1.326929,0.1845321,0.3848463
"g1095.t1.CDS9",3.931638,1.926071,1.453491,1.325135,0.1851265,0.3851303
"g1690.t1.CDS1",85.04806,-0.7428159,0.5603239,-1.32569,0.1849424,0.3851303
"g1732.t1.CDS17",6.411716,-1.466959,1.10673,-1.325489,0.185009,0.3851303
"g2897.t1.CDS7",4.860834,-1.789681,1.351101,-1.324609,0.1853008,0.3852239
"g1451.t1.CDS2",89.62585,1.330892,1.006621,1.322138,0.1861222,0.386109
"g2088.t1.CDS12",6.855899,1.863341,1.410578,1.320978,0.1865088,0.386109
"g2287.t1.CDS3",4.244825,-2.045853,1.547588,-1.321962,0.1861808,0.386109
"g2393.t1.CDS3",56.06605,0.9139033,0.692036,1.320601,0.1866345,0.386109
"g276.t1.CDS1",3.869132,-1.94576,1.473082,-1.320877,0.1865425,0.386109
"g2944.t1.CDS4",836.7529,0.629908,0.4768786,1.320898,0.1865354,0.386109
"g460.t1.CDS3",226.8274,-1.360986,1.029826,-1.321569,0.1863117,0.386109
"g2615.t1.CDS2",864.1311,1.099526,0.8336785,1.318885,0.1872076,0.3863899
"g2335.t1.CDS1",6.148299,-1.768003,1.341225,-1.318199,0.1874369,0.3864263
"g2547.t1.CDS21",272.8015,0.6194555,0.4700704,1.317793,0.1875729,0.3864391
"g2412.t1.CDS7",3.951846,-1.927563,1.464383,-1.316297,0.1880743,0.3872042
"g1090.t1.CDS12",28.09416,0.8203896,0.6240913,1.314535,0.1886664,0.3881547
"g1734.t1.CDS13",4.175322,1.675454,1.275257,1.313817,0.1889079,0.3883033
"g2897.t1.CDS1",5.981626,-2.139311,1.628655,-1.313545,0.1889995,0.3883033
"g2342.t1.CDS6",3.646603,2.087972,1.590167,1.313052,0.1891656,0.3883765
"g1349.t1.CDS5",68.71916,0.7339887,0.5593363,1.312249,0.189436,0.388396
"g1996.t1.CDS5",10.01533,1.292549,0.9860642,1.310816,0.1899199,0.3885853
"g290.t1.CDS5",104.4379,-0.8224017,0.6270605,-1.311519,0.1896825,0.3885853
"g665.t1.CDS1",8.656702,1.451218,1.106794,1.311191,0.1897933,0.3885853
"g1240.t2.CDS1",7.652388,1.687315,1.28792,1.310108,0.1901594,0.388808
"g2880.t1.CDS1",13.65735,1.929034,1.473965,1.308738,0.1906229,0.3894883
"g3030.t1.CDS5",15.61843,-1.377245,1.053797,-1.306936,0.1912345,0.3904698
"g2293.t1.CDS2",23.89431,1.434139,1.097809,1.306365,0.1914284,0.3905979
"g1048.t1.CDS4",6.47583,1.458873,1.117372,1.305629,0.1916787,0.390821
"g2116.t1.CDS5",5.081315,1.635441,1.252951,1.305272,0.1918003,0.390821
"g1048.t1.CDS2",6.02746,-1.152065,0.8846318,-1.30231,0.1928105,0.3925182
"g2750.t1.CDS1",82.19636,-0.6091428,0.4678311,-1.302057,0.1928969,0.3925182
"g1586.t1.CDS3",101.4995,-0.9071236,0.704679,-1.287286,0.1979945,0.4026159
"g549.t1.CDS1",3.967632,-2.49825,1.94303,-1.28575,0.1985303,0.4034296
"g2897.t1.CDS3",9.065203,-1.668118,1.299133,-1.284024,0.1991335,0.4038397
"g1604.t1.CDS3",4.056837,2.001044,1.559093,1.283467,0.1993286,0.4039492
"g2358.t1.CDS3",15.24871,1.318418,1.028013,1.282491,0.1996704,0.4043666
"g399.t1.CDS11",117.1745,-0.604864,0.4723123,-1.280644,0.2003188,0.4054038
"g1471.t1.CDS12",35.44699,0.9177986,0.716975,1.280098,0.2005105,0.4055161
"g1987.t1.CDS5",9.731771,1.688229,1.319401,1.279542,0.2007061,0.4056362
"g1090.t1.CDS1",40.9895,0.6434738,0.5032739,1.278576,0.2010465,0.4057731
"g466.t1.CDS3",9.540424,1.227965,0.9602111,1.278849,0.2009503,0.4057731
"g1624.t1.CDS8",8.503123,1.095092,0.8573891,1.27724,0.2015175,0.4061731
"g622.t1.CDS3",7.194294,1.604088,1.255818,1.277325,0.2014874,0.4061731
"g2364.t1.CDS9",8.505194,1.677806,1.314457,1.276425,0.2018052,0.4064776
"g309.t1.CDS35",54.41564,-0.6321272,0.4967157,-1.272614,0.2031552,0.4089202
"g2549.t1.CDS10",15.32392,-0.8336445,0.6555931,-1.271588,0.2035194,0.4093584
"g2128.t1.CDS5",3.733595,-2.683113,2.111074,-1.270971,0.2037391,0.4093584
"g164.t1.CDS4",22.8537,-1.650853,1.301143,-1.268772,0.2045225,0.410562
"g1622.t1.CDS1",9.003911,2.500619,1.971842,1.268164,0.2047394,0.4107205
"g2336.t1.CDS3",25.53956,-0.7499437,0.5934233,-1.263758,0.2063167,0.4133277
"g240.t1.CDS1",13.45486,0.9508933,0.7526821,1.26334,0.2064671,0.4133507
"g2944.t1.CDS5",9.055003,1.636134,1.295491,1.262945,0.206609,0.4133569
"g1133.t1.CDS3",4.074138,-1.361872,1.079332,-1.261773,0.2070303,0.4136376
"g1163.t1.CDS2",8.096229,-1.465332,1.161443,-1.261648,0.2070755,0.4136376
"g1440.t1.CDS5",18.84906,1.074384,0.8518409,1.26125,0.2072189,0.4136376
"g2144.t1.CDS5",1358.115,1.002132,0.795004,1.260537,0.2074758,0.4136376
"g257.t1.CDS1",1620.963,-2.573094,2.04175,-1.260239,0.207583,0.4136376
"g2800.t1.CDS1",4.993732,-1.728456,1.371488,-1.260278,0.207569,0.4136376
"g2116.t1.CDS1",29.52184,0.9210539,0.7321293,1.258048,0.2083744,0.4149368
"g1289.t1.CDS2",15.35604,1.156202,0.9219412,1.254095,0.2098074,0.4175112
"g1772.t1.CDS7",5.002081,1.580312,1.261419,1.252805,0.2102765,0.4181651
"g1377.t1.CDS1",9.349677,1.95164,1.560908,1.250324,0.2111813,0.4195555
"g2401.t1.CDS3",241.5161,0.5405844,0.4325612,1.249729,0.2113985,0.4195555
"g545.t1.CDS4",3.794368,1.765249,1.412081,1.250104,0.2112614,0.4195555
"g2896.t1.CDS1",4.70724,-2.461092,1.970377,-1.249046,0.2116482,0.4197712
"g2315.t1.CDS1",11.17247,-0.9401834,0.753199,-1.248254,0.2119382,0.4200666
"g1993.t1.CDS1",25.55385,0.7700795,0.6178882,1.246309,0.212651,0.4206672
"g2724.t1.CDS9",537.6305,-0.5984585,0.4801996,-1.24627,0.2126652,0.4206672
"g1062.t1.CDS2",23.74576,-0.8004408,0.6429402,-1.244969,0.213143,0.4208602
"g1720.t1.CDS2",3.840203,2.147462,1.725609,1.244466,0.2133282,0.4208602
"g2364.t1.CDS1",11.68284,1.421947,1.141987,1.245151,0.2130763,0.4208602
"g308.t1.CDS3",5.045328,2.005877,1.611783,1.244508,0.2133128,0.4208602
"g3030.t1.CDS4",81.14724,-0.7060796,0.5686191,-1.241744,0.2143309,0.4225583
"g1099.t1.CDS17",20.78388,1.010433,0.8147796,1.240131,0.214927,0.4234531
"g2617.t1.CDS17",40.76964,0.7255937,0.5855703,1.239123,0.2152999,0.4236272
"g960.t1.CDS1",66.65084,-1.289284,1.040252,-1.239396,0.2151988,0.4236272
"g1981.t1.CDS1",13.77673,1.708826,1.381615,1.236832,0.2161493,0.4246907
"g2342.t1.CDS1",9.341551,1.515847,1.225906,1.236512,0.2162684,0.4246907
"g2875.t1.CDS6",4.135233,1.581472,1.278708,1.236773,0.2161712,0.4246907
"g2298.t1.CDS4",4.972647,1.544376,1.249829,1.235671,0.216581,0.4250242
"g2661.t1.CDS4",5.218307,-1.39731,1.132689,-1.233622,0.2173439,0.4262402
"g1041.t1.CDS3",4.514446,1.587789,1.288564,1.232216,0.2178684,0.4269877
"g1040.t1.CDS4",8.608748,1.243886,1.013733,1.227035,0.2198095,0.4302255
"g1947.t1.CDS1",6.333899,-1.855467,1.514297,-1.2253,0.2204622,0.4312195
"g2024.t1.CDS2",6.586935,1.188376,0.9712036,1.223612,0.2210987,0.4319701
"g2317.t1.CDS2",7.764257,-1.470612,1.201959,-1.223512,0.2211362,0.4319701
"g1251.t1.CDS5",4.64814,2.139091,1.750888,1.221717,0.2218145,0.4329706
"g1802.t1.CDS1",5.520707,2.043229,1.673399,1.221006,0.2220838,0.4329706
"g956.t1.CDS2",15.622,1.770191,1.449784,1.221004,0.2220847,0.4329706
"g2287.t1.CDS7",3.636952,-1.500243,1.230537,-1.219177,0.2227769,0.434036
"g1146.t1.CDS3",3.946109,1.483228,1.217615,1.218142,0.2231702,0.4345177
"g1079.t1.CDS3",44.05626,-1.012083,0.8320867,-1.216319,0.2238632,0.4348844
"g1156.t1.CDS1",26.8693,0.7826933,0.6439061,1.21554,0.2241604,0.4348844
"g1209.t1.CDS11",23.57074,0.8864211,0.728578,1.216645,0.2237392,0.4348844
"g1431.t1.CDS12",7.077329,1.528014,1.256932,1.215669,0.2241109,0.4348844
"g396.t1.CDS15",19.40441,1.366785,1.12311,1.216965,0.2236177,0.4348844
"g667.t1.CDS1",19.62862,1.482592,1.219895,1.215344,0.224235,0.4348844
"g1618.t1.CDS7",3.67006,1.627079,1.339467,1.214721,0.2244724,0.4350615
"g976.t1.CDS9",184.7184,-0.7463264,0.6156227,-1.212311,0.2253932,0.4365619
"g1040.t1.CDS7",11.23836,0.9929301,0.8200615,1.210799,0.2259723,0.4373989
"g2227.t1.CDS2",13.55804,1.013815,0.8382813,1.209398,0.2265101,0.438155
"g1898.t1.CDS6",3.812572,-1.549195,1.282027,-1.208395,0.2268953,0.4386151
"g316.t1.CDS1",1042.94,-0.543154,0.4502616,-1.206308,0.2276989,0.4398829
"g1909.t1.CDS9",15.76353,-0.9453082,0.7856228,-1.20326,0.2288759,0.4418699
"g1199.t1.CDS1",4.054838,1.745382,1.452762,1.201423,0.229587,0.4428924
"g1174.t1.CDS1",92.64749,1.535968,1.279183,1.200741,0.2298518,0.4428924
"g2887.t1.CDS8",8.490669,0.9588177,0.8002838,1.198097,0.2308792,0.4445844
"g2173.t1.CDS4",9.751001,1.387316,1.158482,1.19753,0.2311002,0.4447223
"g1740.t1.CDS2",4.288029,1.527862,1.276981,1.196464,0.2315156,0.4452338
"g2617.t1.CDS9",11.55655,1.342032,1.125334,1.192563,0.2330406,0.4470115
"g3031.t1.CDS4",8.501797,-1.334686,1.119071,-1.192674,0.2329972,0.4470115
"g988.t1.CDS3",78.66145,-0.8201549,0.68728,-1.193335,0.2327384,0.4470078
"g1040.t1.CDS6",3.952642,1.805595,1.517291,1.190013,0.2340414,0.4486422
"g1467.t1.CDS3",3.790359,1.382352,1.164465,1.187113,0.235183,0.4501164
"g1604.t1.CDS1",21.47151,1.175928,0.9907497,1.186908,0.2352641,0.4501164
"g2734.t1.CDS4",10.57117,-2.137462,1.799676,-1.187693,0.2349545,0.4501027
"g1214.t1.CDS6",4.140182,2.035106,1.717105,1.185196,0.2359399,0.4508299
"g1100.t1.CDS1",5.966937,1.433339,1.213073,1.181577,0.2373734,0.4512521
"g1584.t1.CDS3",20.34467,-1.842935,1.556091,-1.184337,0.2362798,0.4511899
"g2441.t1.CDS3",4.396689,1.623473,1.372165,1.183147,0.2367509,0.4512211
"g2622.t1.CDS10",5.157658,1.41577,1.196126,1.18363,0.2365597,0.4512211
"g265.t1.CDS4",40.80469,1.079027,0.9123497,1.18269,0.2369319,0.4512521
"g281.t1.CDS2",4.695306,-1.492029,1.262366,-1.18193,0.2372334,0.4512521
"g2880.t1.CDS2",9.989312,1.520155,1.285983,1.182095,0.237168,0.4512521
"g673.t1.CDS1",10.21342,1.035558,0.8751943,1.183232,0.2367173,0.4512211
"g653.t1.CDS1",8.824708,2.023346,1.713071,1.181123,0.237554,0.4513071
"g1594.t1.CDS9",140.1309,-0.6372565,0.5397427,-1.180667,0.237735,0.4513629
"g240.t1.CDS17",10.36562,-1.168057,0.990428,-1.179345,0.2382606,0.4520726
"g2651.t1.CDS2",5.760595,2.616196,2.225676,1.175461,0.2398103,0.454723
"g2172.t1.CDS1",4.455549,-1.507928,1.28398,-1.174418,0.2402278,0.4552249
"g606.t1.CDS8",11.88721,-1.562506,1.330935,-1.173992,0.2403984,0.4552583
"g1627.t1.CDS13",5.888396,1.390259,1.186269,1.171959,0.2412134,0.4565114
"g1627.t1.CDS10",7.405536,1.973379,1.686954,1.169788,0.2420861,0.4573641
"g1990.t1.CDS2",5.062879,-1.899318,1.625294,-1.1686,0.242565,0.4573641
"g2875.t1.CDS4",3.686927,1.995003,1.707688,1.168248,0.2427067,0.4573641
"g572.t1.CDS4",8.210264,-1.279782,1.095547,-1.168167,0.2427394,0.4573641
"g678.t1.CDS5",26.10666,0.6414964,0.5487356,1.169045,0.2423857,0.4573641
"g1664.t1.CDS1",125.836,-0.7154948,0.6127754,-1.16763,0.2429562,0.457483
"g1998.t1.CDS2",61.54952,-0.8071933,0.6917315,-1.166917,0.2432439,0.4577352
"g1078.t1.CDS1",23.19634,0.7280768,0.624926,1.165061,0.2439944,0.4581988
"g1909.t1.CDS2",8.910738,1.391215,1.194044,1.165128,0.243967,0.4581988
"g700.t1.CDS1",6.988026,-0.9769704,0.838283,-1.165442,0.2438401,0.4581988
"g2884.t1.CDS2",8.126717,1.749151,1.501926,1.164605,0.2441788,0.4581988
"g1593.t1.CDS2",35.79754,1.405997,1.208663,1.163266,0.2447216,0.4581988
"g2385.t1.CDS4",4.107751,-1.621714,1.393261,-1.16397,0.2444362,0.4581988
"g2731.t1.CDS1",37.96621,1.040189,0.8940565,1.163449,0.2446474,0.4581988
"g1458.t1.CDS1",122.0606,1.3315,1.146225,1.161639,0.2453823,0.4591471
"g1449.t1.CDS2",147.9083,-1.040238,0.8971655,-1.159472,0.246264,0.4602184
"g1209.t1.CDS7",21.34455,-0.847911,0.7316095,-1.158967,0.2464698,0.460314
"g1734.t1.CDS2",6.948432,1.417904,1.226335,1.156212,0.2475943,0.4621243
"g1520.t1.CDS2",36.89415,1.092919,0.9459943,1.155313,0.2479623,0.4625211
"g1161.t1.CDS3",8.489058,-1.332277,1.153685,-1.154802,0.2481717,0.4626218
"g829.t1.CDS4",7.047867,1.264795,1.096502,1.153482,0.2487125,0.4633398
"g1350.t1.CDS5",5.053497,1.206046,1.048455,1.150308,0.2500169,0.464607
"g1471.t1.CDS2",13.25904,-1.3138,1.141546,-1.150895,0.2497755,0.464607
"g2344.t1.CDS3",19.20009,1.023963,0.8901327,1.150349,0.2500001,0.464607
"g246.t1.CDS1",8.571047,1.78623,1.551836,1.151044,0.2497143,0.464607
"g1076.t1.CDS12",16.66754,1.850987,1.613055,1.147504,0.2511735,0.4650146
"g1087.t1.CDS6",7.375848,-1.037869,0.9043783,-1.147604,0.2511319,0.4650146
"g1471.t1.CDS4",10.20511,-1.084873,0.9444546,-1.148677,0.2506891,0.4650146
"g1894.t1.CDS2",3.636683,1.643822,1.432301,1.147679,0.2511012,0.4650146
"g240.t1.CDS14",6.810832,-1.642722,1.429348,-1.14928,0.2504404,0.4650146
"g350.t1.CDS9",15.57336,1.325433,1.154417,1.14814,0.2509108,0.4650146
"g1925.t1.CDS6",4.666009,3.393652,2.966889,1.143842,0.2526892,0.4672396
"g1654.t1.CDS1",9.711249,1.369195,1.197953,1.142946,0.253061,0.4673466
"g1805.t1.CDS2",17.77674,0.7996463,0.6994389,1.143268,0.2529272,0.4673466
"g1462.t1.CDS1",41.40811,-0.9026696,0.7903764,-1.142076,0.2534226,0.4677242
"g1594.t1.CDS1",6.638573,-1.600151,1.401968,-1.14136,0.25372,0.4679829
"g2098.t1.CDS2",14.55943,1.664462,1.463179,1.137566,0.2553019,0.4706092
"g1359.t1.CDS4",7.338121,1.020491,0.897644,1.136855,0.255599,0.4708652
"g2298.t1.CDS1",5.37944,1.523735,1.341441,1.135895,0.2560006,0.4713135
"g2420.t1.CDS1",22.14634,0.7530242,0.6634425,1.135025,0.2563646,0.4716919
"g2896.t1.CDS3",9.66798,-1.139692,1.0048,-1.134247,0.256691,0.4720006
"g164.t1.CDS1",85.65235,-1.365948,1.205631,-1.132973,0.2572257,0.4724002
"g548.t1.CDS6",3.963552,1.290206,1.138483,1.133268,0.2571016,0.4724002
"g2333.t1.CDS7",9.063232,0.9882225,0.8735944,1.131214,0.2579649,0.4734658
"g2529.t1.CDS4",15.77654,0.9130952,0.808017,1.130045,0.2584575,0.4740776
"g1772.t1.CDS15",39.98311,0.577491,0.5114886,1.12904,0.258881,0.4745264
"g2096.t1.CDS2",17.92733,-0.8223044,0.7285358,-1.128708,0.2590209,0.4745264
"g1292.t1.CDS1",8.196857,1.884577,1.674287,1.1256,0.260335,0.4766405
"g442.t1.CDS3",3.962535,-2.178087,1.947715,-1.118278,0.2634485,0.4817482
